feature_id,part,seq,longitude,latitude,resource_class
MAT-CARB-215,0,79,-83.19782372457267,41.13498255736395,dolomite
MAT-CARB-215,0,80,-83.19958700931414,41.13294765545907,dolomite
MAT-CARB-215,0,81,-83.20170838982236,41.13104557486537,dolomite
MAT-CARB-215,0,82,-83.20277042511738,41.13022949326546,dolomite
MAT-CARB-215,0,83,-83.20436896390879,41.12954522048413,dolomite
MAT-CARB-215,0,84,-83.20579050045494,41.128996926700864,dolomite
MAT-CARB-215,0,85,-83.20809278190549,41.12736362093179,dolomite
MAT-CARB-215,0,86,-83.20880069491793,41.12681951936115,dolomite
MAT-CARB-215,0,87,-83.20967997717618,41.12559953761169,dolomite
MAT-CARB-215,0,88,-83.21073621274479,41.124243512443165,dolomite
MAT-CARB-215,0,89,-83.21106765522597,41.1218120143976,dolomite
MAT-CARB-215,0,90,-83.21104938404737,41.12005745461129,dolomite
MAT-CARB-215,0,91,-83.21108241691398,41.12,dolomite
MAT-CARB-215,0,92,-83.21532980428437,41.12,dolomite
MAT-CARB-215,0,93,-83.21533155202047,41.120166833432044,dolomite
MAT-CARB-215,0,94,-83.21618470641984,41.12,dolomite
MAT-CARB-215,0,95,-83.21943881566162,41.12,dolomite
MAT-CARB-215,0,96,-83.21943254748199,41.1200072391095,dolomite
MAT-CARB-215,0,97,-83.21925843427772,41.12041320994975,dolomite
MAT-CARB-215,0,98,-83.21979638103268,41.1206799070759,dolomite
MAT-CARB-215,0,99,-83.2205126766076,41.1209455531461,dolomite
MAT-CARB-215,0,100,-83.2208694378043,41.120943399877085,dolomite
MAT-CARB-215,0,101,-83.2212218857412,41.12053632233089,dolomite
MAT-CARB-215,0,102,-83.2212162210565,41.12,dolomite
MAT-CARB-215,0,103,-83.24121582079479,41.12,dolomite
MAT-CARB-215,0,104,-83.24209212178081,41.12054342356801,dolomite
MAT-CARB-221,0,0,-83.16445815166654,41.15779186577759,dolomite
MAT-CARB-221,0,1,-83.16509394958926,41.1589355657486,dolomite
MAT-CARB-221,0,2,-83.16519895795616,41.16055456076589,dolomite
MAT-CARB-221,0,3,-83.16502704912702,41.16123035572846,dolomite
MAT-CARB-221,0,4,-83.16423445865475,41.16231448271332,dolomite
MAT-CARB-221,0,5,-83.16361045577901,41.16238543927407,dolomite
MAT-CARB-221,0,6,-83.16348055105,41.15820220777794,dolomite
MAT-CARB-221,0,7,-83.16365509242912,41.15779632929332,dolomite
MAT-CARB-221,0,8,-83.16445815166654,41.15779186577759,dolomite
MAT-CARB-176,0,0,-83.16842117321016,41.23817127253448,dolomite
MAT-CARB-176,0,1,-83.1668026726524,41.23710070194091,dolomite
MAT-CARB-176,0,2,-83.1660827652665,41.23656491076008,dolomite
MAT-CARB-176,0,3,-83.16553496360349,41.23535338403049,dolomite
MAT-CARB-176,0,4,-83.16534969675006,41.23467966816659,dolomite
MAT-CARB-176,0,5,-83.1653075485811,41.230361445546976,dolomite
MAT-CARB-176,0,6,-83.16600365254395,41.22846824037278,dolomite
MAT-CARB-176,0,7,-83.16689025645871,41.227788522649696,dolomite
MAT-CARB-176,0,8,-83.16777019717397,41.226434084331075,dolomite
MAT-CARB-176,0,9,-83.16954190154016,41.22493970412376,dolomite
MAT-CARB-176,0,10,-83.17113624340938,41.22358123605693,dolomite
MAT-CARB-176,0,11,-83.17202003603863,41.22263160274551,dolomite
MAT-CARB-176,0,12,-83.17378491664114,41.22046243864369,dolomite
MAT-CARB-176,0,13,-83.17609083615717,41.21882996912078,dolomite
MAT-CARB-176,0,14,-83.17679854253757,41.21815121054625,dolomite
MAT-CARB-176,0,15,-83.17715309672383,41.21787928467763,dolomite
MAT-CARB-176,0,16,-83.17822338185336,41.21773827369181,dolomite
MAT-CARB-176,0,17,-83.17893377936588,41.217329377987795,dolomite
MAT-CARB-176,0,18,-83.18320409887373,41.21568562443643,dolomite
MAT-CARB-176,0,19,-83.18409845248644,41.21581545731806,dolomite
MAT-CARB-176,0,20,-83.18427298255905,41.215409593402775,dolomite
MAT-CARB-176,0,21,-83.18516326664596,41.215134603607446,dolomite
MAT-CARB-176,0,22,-83.18623488654093,41.21512845869049,dolomite
MAT-CARB-176,0,23,-83.18819537577139,41.214712326252254,dolomite
MAT-CARB-176,0,24,-83.18926289624815,41.21430131191143,dolomite
MAT-CARB-176,0,25,-83.18961324982926,41.21362450608798,dolomite
MAT-CARB-176,0,26,-83.18958458963944,41.210790633053584,dolomite
MAT-CARB-176,0,27,-83.18993628758501,41.21024879066438,dolomite
MAT-CARB-176,0,28,-83.19010943933424,41.20970797762245,dolomite
MAT-CARB-176,0,29,-83.19223873533524,41.208346119777936,dolomite
MAT-CARB-176,0,30,-83.19384463110725,41.20820186480759,dolomite
MAT-CARB-176,0,31,-83.19526912296232,41.20778872204763,dolomite
MAT-CARB-176,0,32,-83.19580349787545,41.2076506666199,dolomite
MAT-CARB-176,0,33,-83.19704529405062,41.20683369711017,dolomite
MAT-CARB-176,0,34,-83.19828978795888,41.20628661985473,dolomite
MAT-CARB-176,0,35,-83.20114146824977,41.20573011521121,dolomite
MAT-CARB-176,0,36,-83.20292720413103,41.20571962991846,dolomite
MAT-CARB-176,0,37,-83.20364289794536,41.20585036726389,dolomite
MAT-CARB-176,0,38,-83.20525425692463,41.20624574225255,dolomite
MAT-CARB-176,0,39,-83.20561841015083,41.206918356701365,dolomite
MAT-CARB-176,0,40,-83.20652247881324,41.207992676448825,dolomite
MAT-CARB-176,0,41,-83.20796654016327,41.20946863321614,dolomite
MAT-CARB-176,0,42,-83.2090450484738,41.21013700413001,dolomite
MAT-CARB-176,0,43,-83.21084355960662,41.21134092870317,dolomite
MAT-CARB-176,0,44,-83.21174780526826,41.21241517779641,dolomite
MAT-CARB-176,0,45,-83.21264922242844,41.21321954318645,dolomite
MAT-CARB-176,0,46,-83.21354783632428,41.21375399776847,dolomite
MAT-CARB-176,0,47,-83.21533944335157,41.21428310675098,dolomite
MAT-CARB-176,0,48,-83.21641671859079,41.21481647065401,dolomite
MAT-CARB-176,0,49,-83.21803689027205,41.216021352704736,dolomite
MAT-CARB-176,0,50,-83.21840118547196,41.216693923592636,dolomite
MAT-CARB-176,0,51,-83.21931412711642,41.21857779171601,dolomite
MAT-CARB-176,0,52,-83.22003996365542,41.21965307416514,dolomite
MAT-CARB-176,0,53,-83.22075868955643,41.22005358246501,dolomite
MAT-CARB-176,0,54,-83.22147456830439,41.22018423912388,dolomite
MAT-CARB-176,0,55,-83.22344361554235,41.22057720903147,dolomite
MAT-CARB-176,0,56,-83.22469675460012,41.22083951361581,dolomite
MAT-CARB-176,0,57,-83.22523547865505,41.22110616708162,dolomite
MAT-CARB-176,0,58,-83.22541982825243,41.22164485991532,dolomite
MAT-CARB-176,0,59,-83.2259873010758,41.22461038652338,dolomite
MAT-CARB-176,0,60,-83.22689048624524,41.22554957405265,dolomite
MAT-CARB-176,0,61,-83.22725779901994,41.22649201395026,dolomite
MAT-CARB-176,0,62,-83.22744365568549,41.227165665298244,dolomite
MAT-CARB-176,0,63,-83.22691494762363,41.22784363367415,dolomite
MAT-CARB-176,0,64,-83.22602466636576,41.22811895912223,dolomite
MAT-CARB-176,0,65,-83.22513294227352,41.22825931398194,dolomite
MAT-CARB-176,0,66,-83.22477996019153,41.22866631642393,dolomite
MAT-CARB-176,0,67,-83.22442557597347,41.228938353635414,dolomite
MAT-CARB-176,0,68,-83.22461137498449,41.22961200838226,dolomite
MAT-CARB-176,0,69,-83.22516452306675,41.23122807786761,dolomite
MAT-CARB-176,0,70,-83.22518318587021,41.232982356825794,dolomite
MAT-CARB-176,0,71,-83.22537618340132,41.23433071531967,dolomite
MAT-CARB-176,0,72,-83.2250260418782,41.23500758828241,dolomite
MAT-CARB-176,0,73,-83.22431430282998,41.235281816601486,dolomite
MAT-CARB-176,0,74,-83.22395701601091,41.2352839795425,dolomite
MAT-CARB-176,0,75,-83.22341961729572,41.23515228636947,dolomite
MAT-CARB-176,0,76,-83.22270214694254,41.2348867069644,dolomite
MAT-CARB-176,0,77,-83.22180604046804,41.23462220132886,dolomite
MAT-CARB-176,0,78,-83.2202010438566,41.23490179209489,dolomite
MAT-CARB-176,0,79,-83.21966792970296,41.235174917061286,dolomite
MAT-CARB-176,0,80,-83.21878179220468,41.23585499451253,dolomite
MAT-CARB-176,0,81,-83.2173625008585,41.236808179414965,dolomite
MAT-CARB-176,0,82,-83.21611334945577,41.236950608297796,dolomite
MAT-CARB-176,0,83,-83.21343207249235,41.23683168572269,dolomite
MAT-CARB-176,0,84,-83.21057500727176,41.2369836357532,dolomite
MAT-CARB-176,0,85,-83.20968454064743,41.23725883770201,dolomite
MAT-CARB-176,0,86,-83.20843813387438,41.23767108550328,dolomite
MAT-CARB-176,0,87,-83.20754764935698,41.2379462439728,dolomite
MAT-CARB-176,0,88,-83.20647567267532,41.237952579771864,dolomite
MAT-CARB-176,0,89,-83.20307977143754,41.23783764348913,dolomite
MAT-CARB-176,0,90,-83.19826843181639,41.239080402381866,dolomite
MAT-CARB-176,0,91,-83.19505664588814,41.23950393824242,dolomite
MAT-CARB-176,0,92,-83.19274088023155,41.24019214419482,dolomite
MAT-CARB-176,0,93,-83.1904195996929,41.24034050751057,dolomite
MAT-CARB-176,0,94,-83.18559831420175,41.240638150652394,dolomite
MAT-CARB-176,0,95,-83.18095167319983,41.24052972006771,dolomite
MAT-CARB-176,0,96,-83.17827031700656,41.24041000968962,dolomite
MAT-CARB-176,0,97,-83.17271968883601,41.239226806789944,dolomite
MAT-CARB-176,0,98,-83.17003441833691,41.23870204877606,dolomite
MAT-CARB-176,0,99,-83.16842117321016,41.23817127253448,dolomite
MAT-CARB-161,0,0,-83.18868220019147,41.26821537382952,dolomite
MAT-CARB-161,0,1,-83.18871270820667,41.269024897231894,dolomite
MAT-CARB-161,0,2,-83.1882498221483,41.269651677525886,dolomite
MAT-CARB-161,0,3,-83.18747618291623,41.2704826930016,dolomite
MAT-CARB-161,0,4,-83.1867657923458,41.27094220580915,dolomite
MAT-CARB-161,0,5,-83.18562951182223,41.271269241790975,dolomite
MAT-CARB-161,0,6,-83.18489270636162,41.27132404594473,dolomite
MAT-CARB-161,0,7,-83.1840434925621,41.27131203160803,dolomite
MAT-CARB-161,0,8,-83.18305481326556,41.270761018356545,dolomite
MAT-CARB-161,0,9,-83.18306787167587,41.26983317681078,dolomite
MAT-CARB-161,0,10,-83.18428754144082,41.268915312675134,dolomite
MAT-CARB-161,0,11,-83.18562301307294,41.26840162142731,dolomite
MAT-CARB-161,0,12,-83.18668999390604,41.267855713782,dolomite
MAT-CARB-161,0,13,-83.18820892546941,41.26781324668872,dolomite
MAT-CARB-161,0,14,-83.18868220019147,41.26821537382952,dolomite
MAT-CARB-141,0,0,-83.11658727635609,41.320224646200884,dolomite
MAT-CARB-141,0,1,-83.11676706130612,41.320324942068105,dolomite
MAT-CARB-141,0,2,-83.11717287866531,41.32069391488167,dolomite
MAT-CARB-141,0,3,-83.11717685476646,41.32113246590599,dolomite
MAT-CARB-141,0,4,-83.11664696683816,41.32187737581001,dolomite
MAT-CARB-141,0,5,-83.11607017515882,41.32238636844431,dolomite
MAT-CARB-141,0,6,-83.11566954026281,41.322590843647546,dolomite
MAT-CARB-141,0,7,-83.1153117556242,41.32259268214537,dolomite
MAT-CARB-141,0,8,-83.11468539146996,41.322562157740954,dolomite
MAT-CARB-141,0,9,-83.11401183883515,41.32226200328381,dolomite
MAT-CARB-141,0,10,-83.113916621553,41.32162150499541,dolomite
MAT-CARB-141,0,11,-83.11404681950711,41.321182293783394,dolomite
MAT-CARB-141,0,12,-83.1146251390024,41.32084197761372,dolomite
MAT-CARB-141,0,13,-83.1153816749628,41.32043326202722,dolomite
MAT-CARB-141,0,14,-83.11605063627488,41.320227407570215,dolomite
MAT-CARB-141,0,15,-83.11658727635609,41.320224646200884,dolomite
MAT-CARB-97,0,0,-83.16389912378433,41.347293774538,dolomite
MAT-CARB-97,0,1,-83.16247411238828,41.34797637742824,dolomite
MAT-CARB-97,0,2,-83.16087013012049,41.34865992261549,dolomite
MAT-CARB-97,0,3,-83.15820416360123,41.350563753491,dolomite
MAT-CARB-97,0,4,-83.15607360317023,41.352329659689374,dolomite
MAT-CARB-97,0,5,-83.15429698850487,41.353688771150004,dolomite
MAT-CARB-97,0,6,-83.15251771455509,41.354777978807995,dolomite
MAT-CARB-97,0,7,-83.15144906013727,41.35532354554332,dolomite
MAT-CARB-97,0,8,-83.15002375566628,41.35600599609097,dolomite
MAT-CARB-97,0,9,-83.14769971556846,41.35628844163215,dolomite
MAT-CARB-97,0,10,-83.14591001980254,41.35629810095482,dolomite
MAT-CARB-97,0,11,-83.14411521373945,41.35576800905248,dolomite
MAT-CARB-97,0,12,-83.14285986437625,41.35550488738863,dolomite
MAT-CARB-97,0,13,-83.14106256013766,41.354704873196816,dolomite
MAT-CARB-97,0,14,-83.14070206590038,41.35443691114976,dolomite
MAT-CARB-97,0,15,-83.139262726076,41.35363495519973,dolomite
MAT-CARB-97,0,16,-83.13836664662745,41.353504800626354,dolomite
MAT-CARB-97,0,17,-83.13746677792014,41.352969837990614,dolomite
MAT-CARB-97,0,18,-83.13692482793611,41.35243296662496,dolomite
MAT-CARB-97,0,19,-83.13620397202676,41.351897042589634,dolomite
MAT-CARB-97,0,20,-83.13476473894825,41.35109503102639,dolomite
MAT-CARB-97,0,21,-83.13421905200853,41.350153344315,dolomite
MAT-CARB-97,0,22,-83.13330544542677,41.34813409035608,dolomite
MAT-CARB-97,0,23,-83.13291489439925,41.34462770161153,dolomite
MAT-CARB-97,0,24,-83.13325898162931,41.34314154600988,dolomite
MAT-CARB-97,0,25,-83.13378700458897,41.34219417225226,dolomite
MAT-CARB-97,0,26,-83.13519829174525,41.340027639747404,dolomite
MAT-CARB-97,0,27,-83.1366246726934,41.33948031056306,dolomite
MAT-CARB-97,0,28,-83.13715514714944,41.3388027990422,dolomite
MAT-CARB-97,0,29,-83.13768687533994,41.338260211027126,dolomite
MAT-CARB-97,0,30,-83.13786199614512,41.33785445250424,dolomite
MAT-CARB-97,0,31,-83.13768181792723,41.33772047866973,dolomite
MAT-CARB-97,0,32,-83.13749781177594,41.33718167099267,dolomite
MAT-CARB-97,0,33,-83.13603988629282,41.33432455179245,dolomite
MAT-CARB-97,0,34,-83.13531163520159,41.33297899978923,dolomite
MAT-CARB-97,0,35,-83.13332352320246,41.330830480088366,dolomite
MAT-CARB-97,0,36,-83.13278307300459,41.33042850763787,dolomite
MAT-CARB-97,0,37,-83.13135184418772,41.330436059258304,dolomite
MAT-CARB-97,0,38,-83.13010325722969,41.3308474616152,dolomite
MAT-CARB-97,0,39,-83.12956906647594,41.33112013742505,dolomite
MAT-CARB-97,0,40,-83.12885344465752,41.33112389617137,dolomite
MAT-CARB-97,0,41,-83.12795640022671,41.33085873460511,dolomite
MAT-CARB-97,0,42,-83.12723833030846,41.33059260189724,dolomite
MAT-CARB-97,0,43,-83.12687553277259,41.330054738923984,dolomite
MAT-CARB-97,0,44,-83.12686931900858,41.32938007544523,dolomite
MAT-CARB-97,0,45,-83.12758119004604,41.32897151933912,dolomite
MAT-CARB-97,0,46,-83.12882975783567,41.32856014267222,dolomite
MAT-CARB-97,0,47,-83.130259661702,41.32841769406151,dolomite
MAT-CARB-97,0,48,-83.13169084819955,41.32841015547817,dolomite
MAT-CARB-97,0,49,-83.13276049275328,41.32799968087418,dolomite
MAT-CARB-97,0,50,-83.13436804292861,41.32772128311701,dolomite
MAT-CARB-97,0,51,-83.13508236972707,41.32758256407898,dolomite
MAT-CARB-97,0,52,-83.13669116293197,41.327439089855176,dolomite
MAT-CARB-97,0,53,-83.13777463335951,41.32851285306547,dolomite
MAT-CARB-97,0,54,-83.13867671358202,41.32931770526945,dolomite
MAT-CARB-97,0,55,-83.13939738621536,41.32985362363722,dolomite
MAT-CARB-97,0,56,-83.14047716482135,41.33052255185499,dolomite
MAT-CARB-97,0,57,-83.1415543845919,41.33092161635684,dolomite
MAT-CARB-97,0,58,-83.1445957556131,41.33090528975786,dolomite
MAT-CARB-97,0,59,-83.14584293930288,41.33035880963551,dolomite
MAT-CARB-97,0,60,-83.14709142214043,41.329947243081094,dolomite
MAT-CARB-97,0,61,-83.14976465719394,41.32885324625367,dolomite
MAT-CARB-97,0,62,-83.15154588066545,41.32803391181302,dolomite
MAT-CARB-97,0,63,-83.1526140694637,41.3274883328455,dolomite
MAT-CARB-97,0,64,-83.15332576616015,41.32707962317077,dolomite
MAT-CARB-97,0,65,-83.15367968568161,41.326672862036155,dolomite
MAT-CARB-97,0,66,-83.15366154413346,41.324783769531976,dolomite
MAT-CARB-97,0,67,-83.15436672048128,41.32370038779925,dolomite
MAT-CARB-97,0,68,-83.15435893750166,41.32289076741384,dolomite
MAT-CARB-97,0,69,-83.15417483969854,41.32235200660902,dolomite
MAT-CARB-97,0,70,-83.15452872956676,41.32194524148178,dolomite
MAT-CARB-97,0,71,-83.15612174105816,41.32018226205354,dolomite
MAT-CARB-97,0,72,-83.15629150188342,41.31923673164923,dolomite
MAT-CARB-97,0,73,-83.156458655725,41.31802134411735,dolomite
MAT-CARB-97,0,74,-83.15966261743796,41.31638440627017,dolomite
MAT-CARB-97,0,75,-83.16037284688726,41.31584072293147,dolomite
MAT-CARB-97,0,76,-83.16107651358148,41.31462236582066,dolomite
MAT-CARB-97,0,77,-83.16142507817054,41.31367583652535,dolomite
MAT-CARB-97,0,78,-83.16088325180172,41.313139029763704,dolomite
MAT-CARB-97,0,79,-83.15998635602621,41.31287410418207,dolomite
MAT-CARB-97,0,80,-83.15909338597191,41.31301395770498,dolomite
MAT-CARB-97,0,81,-83.15802283153363,41.31328974358811,dolomite
MAT-CARB-97,0,82,-83.15749149683957,41.31383243210749,dolomite
MAT-CARB-97,0,83,-83.15678386900338,41.31464598357703,dolomite
MAT-CARB-97,0,84,-83.15624857522687,41.31478385351184,dolomite
MAT-CARB-97,0,85,-83.155888268993,41.314515928662736,dolomite
MAT-CARB-97,0,86,-83.15588566914057,41.31424607166825,dolomite
MAT-CARB-97,0,87,-83.15623036556639,41.312894744097655,dolomite
MAT-CARB-97,0,88,-83.15617887384666,41.31258793004545,dolomite
MAT-CARB-97,0,89,-83.15653396603874,41.31231611228211,dolomite
MAT-CARB-97,0,90,-83.15681606781634,41.31128579926162,dolomite
MAT-CARB-97,0,91,-83.15692886765528,41.31113663853156,dolomite
MAT-CARB-97,0,92,-83.15656593925651,41.31059885744247,dolomite
MAT-CARB-97,0,93,-83.15620565392098,41.31033093268702,dolomite
MAT-CARB-97,0,94,-83.15566909347959,41.310333871582465,dolomite
MAT-CARB-97,0,95,-83.15513776335627,41.31087657832114,dolomite
MAT-CARB-97,0,96,-83.15461157775054,41.31195899783557,dolomite
MAT-CARB-97,0,97,-83.15356955614335,41.31520333726574,dolomite
MAT-CARB-97,0,98,-83.15145289454523,41.31831854636747,dolomite
MAT-CARB-97,0,99,-83.15021238443991,41.31953978532153,dolomite
MAT-CARB-97,0,100,-83.14932831659306,41.32062411589309,dolomite
MAT-CARB-97,0,101,-83.14915845559023,41.321569635414825,dolomite
MAT-CARB-97,0,102,-83.14934762416041,41.322648170259626,dolomite
MAT-CARB-97,0,103,-83.1493579218247,41.32372764634226,dolomite
MAT-CARB-97,0,104,-83.14973245530088,41.32547987339059,dolomite
MAT-CARB-97,0,105,-83.14920220986829,41.326157447581515,dolomite
MAT-CARB-97,0,106,-83.14885083869356,41.32683405023389,dolomite
MAT-CARB-97,0,107,-83.14796023179744,41.327243701172755,dolomite
MAT-CARB-97,0,108,-83.14670799397678,41.327250468305124,dolomite
MAT-CARB-97,0,109,-83.14617258093134,41.327388319295885,dolomite
MAT-CARB-97,0,110,-83.14375082106093,41.32719853216974,dolomite
MAT-CARB-97,0,111,-83.1418765447214,41.32714152077725,dolomite
MAT-CARB-97,0,112,-83.14097826756766,41.326741500925834,dolomite
MAT-CARB-97,0,113,-83.13820292562004,41.325870483172466,dolomite
MAT-CARB-97,0,114,-83.1376658896436,41.3257386284662,dolomite
MAT-CARB-97,0,115,-83.13550752012998,41.32507641523786,dolomite
MAT-CARB-97,0,116,-83.13372855118338,41.324883726915616,dolomite
MAT-CARB-97,0,117,-83.1321086464467,41.32509439965604,dolomite
MAT-CARB-97,0,118,-83.13025839804986,41.32624940272844,dolomite
MAT-CARB-97,0,119,-83.1290125357496,41.326727521180125,dolomite
MAT-CARB-97,0,120,-83.12776482835385,41.32700352311069,dolomite
MAT-CARB-97,0,121,-83.12631398206514,41.32735883537303,dolomite
MAT-CARB-97,0,122,-83.12559839961217,41.32736257468564,dolomite
MAT-CARB-97,0,123,-83.1252331898392,41.32655485012798,dolomite
MAT-CARB-97,0,124,-83.12415366013389,41.32588575484702,dolomite
MAT-CARB-97,0,125,-83.12289399960662,41.325082652298654,dolomite
MAT-CARB-97,0,126,-83.12090774094531,41.3230688414047,dolomite
MAT-CARB-97,0,127,-83.12054383988921,41.322396027915595,dolomite
MAT-CARB-97,0,128,-83.12052415887116,41.32023704035996,dolomite
MAT-CARB-97,0,129,-83.12067472935593,41.31713256782833,dolomite
MAT-CARB-97,0,130,-83.12101648314274,41.315376558286516,dolomite
MAT-CARB-97,0,131,-83.1217146878051,41.31348373264159,dolomite
MAT-CARB-97,0,132,-83.12295432768899,41.3121278543296,dolomite
MAT-CARB-97,0,133,-83.12384365090735,41.31158345543375,dolomite
MAT-CARB-97,0,134,-83.12527324478279,41.31144103686009,dolomite
MAT-CARB-97,0,135,-83.1258122960193,41.31170811979613,dolomite
MAT-CARB-97,0,136,-83.12885405878043,41.31182712168633,dolomite
MAT-CARB-97,0,137,-83.12957197347407,41.31209324836778,dolomite
MAT-CARB-97,0,138,-83.13100156632198,41.31195078890072,dolomite
MAT-CARB-97,0,139,-83.1322535242809,41.31194418588153,dolomite
MAT-CARB-97,0,140,-83.13332416190373,41.31166863007388,dolomite
MAT-CARB-97,0,141,-83.13635328722224,41.31043806863171,dolomite
MAT-CARB-97,0,142,-83.13848937541601,41.309347156934834,dolomite
MAT-CARB-97,0,143,-83.14168700236056,41.30703601460143,dolomite
MAT-CARB-97,0,144,-83.14630869502096,41.3040423937433,dolomite
MAT-CARB-97,0,145,-83.14949683414123,41.30078646872607,dolomite
MAT-CARB-97,0,146,-83.15073697907282,41.29956521981507,dolomite
MAT-CARB-97,0,147,-83.15195902938827,41.296454850307484,dolomite
MAT-CARB-97,0,148,-83.15300731019877,41.29388515916487,dolomite
MAT-CARB-97,0,149,-83.15458154711652,41.29023304709082,dolomite
MAT-CARB-97,0,150,-83.15527985935117,41.288474920691996,dolomite
MAT-CARB-97,0,151,-83.15722315305395,41.286035239137675,dolomite
MAT-CARB-97,0,152,-83.15899141653809,41.28400130083821,dolomite
MAT-CARB-97,0,153,-83.16076481083246,41.282507115164826,dolomite
MAT-CARB-97,0,154,-83.16147598862055,41.28209834299172,dolomite
MAT-CARB-97,0,155,-83.16254603910404,41.28182254710758,dolomite
MAT-CARB-97,0,156,-83.166476439688,41.281530822524125,dolomite
MAT-CARB-97,0,157,-83.16683132887793,41.281258967787984,dolomite
MAT-CARB-97,0,158,-83.16788807642902,41.27963369559149,dolomite
MAT-CARB-97,0,159,-83.1685806387934,41.27733572144771,dolomite
MAT-CARB-97,0,160,-83.1690983822321,41.275443563241325,dolomite
MAT-CARB-97,0,161,-83.16908910435895,41.27449898153393,dolomite
MAT-CARB-97,0,162,-83.16799409054205,41.27221098126126,dolomite
MAT-CARB-97,0,163,-83.16762467010196,41.27099852637391,dolomite
MAT-CARB-97,0,164,-83.16743271170455,41.26965011201122,dolomite
MAT-CARB-97,0,165,-83.16796101275423,41.268837467439276,dolomite
MAT-CARB-97,0,166,-83.16830788744623,41.26775595217553,dolomite
MAT-CARB-97,0,167,-83.16990192908621,41.26626261072474,dolomite
MAT-CARB-97,0,168,-83.17114909196944,41.26585077330023,dolomite
MAT-CARB-97,0,169,-83.17417419791553,41.26448427876039,dolomite
MAT-CARB-97,0,170,-83.17578141869625,41.26434027262242,dolomite
MAT-CARB-97,0,171,-83.17774607254529,41.26419422107979,dolomite
MAT-CARB-97,0,172,-83.17810086254501,41.26392230173656,dolomite
MAT-CARB-97,0,173,-83.17881308668026,41.26364835429399,dolomite
MAT-CARB-97,0,174,-83.18130445900859,41.262554612143596,dolomite
MAT-CARB-97,0,175,-83.18290891402282,41.262140615518256,dolomite
MAT-CARB-97,0,176,-83.1838038768373,41.26227044611211,dolomite
MAT-CARB-97,0,177,-83.18434141309378,41.26240234200466,dolomite
MAT-CARB-97,0,178,-83.18469748707207,41.2622653364822,dolomite
MAT-CARB-97,0,179,-83.18700864196389,41.26103756321613,dolomite
MAT-CARB-97,0,180,-83.19415883618211,41.261131240970606,dolomite
MAT-CARB-97,0,181,-83.19523251913644,41.261259949375834,dolomite
MAT-CARB-97,0,182,-83.19684375964306,41.26152048795548,dolomite
MAT-CARB-97,0,183,-83.19809896841033,41.26191802386481,dolomite
MAT-CARB-97,0,184,-83.19970884944267,41.262043562920994,dolomite
MAT-CARB-97,0,185,-83.20096682491135,41.26271096287894,dolomite
MAT-CARB-97,0,186,-83.2029369825235,41.26310423051565,dolomite
MAT-CARB-97,0,187,-83.20365606650942,41.263504856043355,dolomite
MAT-CARB-97,0,188,-83.20490991917349,41.263767386984114,dolomite
MAT-CARB-97,0,189,-83.21010706901926,41.26508615633575,dolomite
MAT-CARB-97,0,190,-83.21208440008652,41.26615399188901,dolomite
MAT-CARB-97,0,191,-83.21423906949722,41.267085794909086,dolomite
MAT-CARB-97,0,192,-83.21567746288083,41.267886903287724,dolomite
MAT-CARB-97,0,193,-83.21729604188016,41.26882185528793,dolomite
MAT-CARB-97,0,194,-83.22036030428485,41.271232523901084,dolomite
MAT-CARB-97,0,195,-83.2218031465176,41.2724383798684,dolomite
MAT-CARB-97,0,196,-83.22396678819973,41.274179622073646,dolomite
MAT-CARB-97,0,197,-83.22540831980476,41.27525050015584,dolomite
MAT-CARB-97,0,198,-83.22721460111592,41.27699384630908,dolomite
MAT-CARB-97,0,199,-83.22793974254427,41.27793407497939,dolomite
MAT-CARB-97,0,200,-83.22794551099621,41.27847385542535,dolomite
MAT-CARB-97,0,201,-83.22831312374808,41.27941625471565,dolomite
MAT-CARB-97,0,202,-83.2285049077321,41.280629602381204,dolomite
MAT-CARB-97,0,203,-83.22833765208908,41.281710193994236,dolomite
MAT-CARB-97,0,204,-83.22745676071526,41.282930090537604,dolomite
MAT-CARB-97,0,205,-83.22479522899357,41.28483549869119,dolomite
MAT-CARB-97,0,206,-83.22053299875786,41.28756017897729,dolomite
MAT-CARB-97,0,207,-83.21875651222082,41.28865042533981,dolomite
MAT-CARB-97,0,208,-83.21484717021191,41.29096792980321,dolomite
MAT-CARB-97,0,209,-83.21183157725899,41.29327999039406,dolomite
MAT-CARB-97,0,210,-83.21059542217529,41.29477173770208,dolomite
MAT-CARB-97,0,211,-83.20971966927969,41.29653123801671,dolomite
MAT-CARB-97,0,212,-83.20976748751063,41.30111908777631,dolomite
MAT-CARB-97,0,213,-83.21104463771913,41.30354054983264,dolomite
MAT-CARB-97,0,214,-83.21268377376194,41.3063646518193,dolomite
MAT-CARB-97,0,215,-83.21376810688669,41.3074377447198,dolomite
MAT-CARB-97,0,216,-83.21557494433013,41.309181251201906,dolomite
MAT-CARB-97,0,217,-83.21683682385482,41.31011831676975,dolomite
MAT-CARB-97,0,218,-83.22080148165954,41.312928353572225,dolomite
MAT-CARB-97,0,219,-83.22278753276908,41.31467063967292,dolomite
MAT-CARB-97,0,220,-83.22369186855822,41.315609787526014,dolomite
MAT-CARB-97,0,221,-83.22495681659066,41.31681664552314,dolomite
MAT-CARB-97,0,222,-83.225862685878,41.31789070256532,dolomite
