record_id,metric,value,units,reference_year,release_year,estimate_period,geographic_unit,geographic_scale,origin_node_id,destination_node_id,source_product,observed_estimated_modeled,source_id,confidence,reality_status,canon_status,notes
MOB-39147-carpool_share,carpool_share,7.42540168324407,percent,2024,2025,2020-2024,39147,county,POP-ZONE-39147,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39147-public_transit_share,public_transit_share,0.1874521805661821,percent,2024,2025,2020-2024,39147,county,POP-ZONE-39147,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39147-walk_share,walk_share,4.04743687834736,percent,2024,2025,2020-2024,39147,county,POP-ZONE-39147,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39147-work_from_home_share,work_from_home_share,5.899005355776588,percent,2024,2025,2020-2024,39147,county,POP-ZONE-39147,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39147-commute_45_plus_share,commute_45_plus_share,8.890966745263842,percent,2024,2025,2020-2024,39147,county,POP-ZONE-39147,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39161-drive_alone_share,drive_alone_share,84.03672336488506,percent,2024,2025,2020-2024,39161,county,POP-ZONE-39161,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39161-carpool_share,carpool_share,7.921144402533628,percent,2024,2025,2020-2024,39161,county,POP-ZONE-39161,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39161-public_transit_share,public_transit_share,0.0,percent,2024,2025,2020-2024,39161,county,POP-ZONE-39161,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39161-walk_share,walk_share,1.9429222119422103,percent,2024,2025,2020-2024,39161,county,POP-ZONE-39161,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39161-work_from_home_share,work_from_home_share,4.51925129883994,percent,2024,2025,2020-2024,39161,county,POP-ZONE-39161,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39161-commute_45_plus_share,commute_45_plus_share,11.38938580799046,percent,2024,2025,2020-2024,39161,county,POP-ZONE-39161,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39171-drive_alone_share,drive_alone_share,85.86815773984698,percent,2024,2025,2020-2024,39171,county,POP-ZONE-39171,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39171-carpool_share,carpool_share,8.322542672160093,percent,2024,2025,2020-2024,39171,county,POP-ZONE-39171,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39171-public_transit_share,public_transit_share,0.5709240729841083,percent,2024,2025,2020-2024,39171,county,POP-ZONE-39171,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39171-walk_share,walk_share,1.918775750441436,percent,2024,2025,2020-2024,39171,county,POP-ZONE-39171,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39171-work_from_home_share,work_from_home_share,2.6603884638022364,percent,2024,2025,2020-2024,39171,county,POP-ZONE-39171,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39171-commute_45_plus_share,commute_45_plus_share,7.116942798403676,percent,2024,2025,2020-2024,39171,county,POP-ZONE-39171,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39173-drive_alone_share,drive_alone_share,80.00818901458858,percent,2024,2025,2020-2024,39173,county,POP-ZONE-39173,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39173-carpool_share,carpool_share,5.9779806496618235,percent,2024,2025,2020-2024,39173,county,POP-ZONE-39173,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39173-public_transit_share,public_transit_share,0.12435170301173758,percent,2024,2025,2020-2024,39173,county,POP-ZONE-39173,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39173-walk_share,walk_share,2.608352794880349,percent,2024,2025,2020-2024,39173,county,POP-ZONE-39173,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39173-work_from_home_share,work_from_home_share,10.34090564435413,percent,2024,2025,2020-2024,39173,county,POP-ZONE-39173,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-39173-commute_45_plus_share,commute_45_plus_share,6.6285540314260105,percent,2024,2025,2020-2024,39173,county,POP-ZONE-39173,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26091-drive_alone_share,drive_alone_share,79.03496086128136,percent,2024,2025,2020-2024,26091,county,POP-ZONE-26091,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26091-carpool_share,carpool_share,7.846107935633451,percent,2024,2025,2020-2024,26091,county,POP-ZONE-26091,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26091-public_transit_share,public_transit_share,0.2869407524734293,percent,2024,2025,2020-2024,26091,county,POP-ZONE-26091,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26091-walk_share,walk_share,2.575580194201501,percent,2024,2025,2020-2024,26091,county,POP-ZONE-26091,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26091-work_from_home_share,work_from_home_share,9.094874090397814,percent,2024,2025,2020-2024,26091,county,POP-ZONE-26091,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26091-commute_45_plus_share,commute_45_plus_share,22.049948233630463,percent,2024,2025,2020-2024,26091,county,POP-ZONE-26091,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26115-drive_alone_share,drive_alone_share,81.52962043277758,percent,2024,2025,2020-2024,26115,county,POP-ZONE-26115,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26115-carpool_share,carpool_share,6.9882937211777225,percent,2024,2025,2020-2024,26115,county,POP-ZONE-26115,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26115-public_transit_share,public_transit_share,0.190138346931536,percent,2024,2025,2020-2024,26115,county,POP-ZONE-26115,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26115-walk_share,walk_share,1.3196168854203618,percent,2024,2025,2020-2024,26115,county,POP-ZONE-26115,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26115-work_from_home_share,work_from_home_share,8.84568996097907,percent,2024,2025,2020-2024,26115,county,POP-ZONE-26115,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-26115-commute_45_plus_share,commute_45_plus_share,16.059837175635497,percent,2024,2025,2020-2024,26115,county,POP-ZONE-26115,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18003-drive_alone_share,drive_alone_share,77.55898630935042,percent,2024,2025,2020-2024,18003,county,POP-ZONE-18003,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18003-carpool_share,carpool_share,9.934062442072928,percent,2024,2025,2020-2024,18003,county,POP-ZONE-18003,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18003-public_transit_share,public_transit_share,0.6869157641077245,percent,2024,2025,2020-2024,18003,county,POP-ZONE-18003,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18003-walk_share,walk_share,1.309747636575484,percent,2024,2025,2020-2024,18003,county,POP-ZONE-18003,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18003-work_from_home_share,work_from_home_share,9.24502820220851,percent,2024,2025,2020-2024,18003,county,POP-ZONE-18003,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18003-commute_45_plus_share,commute_45_plus_share,7.1236410109769555,percent,2024,2025,2020-2024,18003,county,POP-ZONE-18003,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18033-drive_alone_share,drive_alone_share,81.44520421363889,percent,2024,2025,2020-2024,18033,county,POP-ZONE-18033,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18033-carpool_share,carpool_share,10.894474219183145,percent,2024,2025,2020-2024,18033,county,POP-ZONE-18033,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18033-public_transit_share,public_transit_share,0.1524671964516725,percent,2024,2025,2020-2024,18033,county,POP-ZONE-18033,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18033-walk_share,walk_share,1.127333210127518,percent,2024,2025,2020-2024,18033,county,POP-ZONE-18033,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18033-work_from_home_share,work_from_home_share,4.9852153021622625,percent,2024,2025,2020-2024,18033,county,POP-ZONE-18033,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18033-commute_45_plus_share,commute_45_plus_share,8.7624604911257,percent,2024,2025,2020-2024,18033,county,POP-ZONE-18033,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18151-drive_alone_share,drive_alone_share,81.98907659088023,percent,2024,2025,2020-2024,18151,county,POP-ZONE-18151,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18151-carpool_share,carpool_share,7.7479994919344595,percent,2024,2025,2020-2024,18151,county,POP-ZONE-18151,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18151-public_transit_share,public_transit_share,0.29213768576146326,percent,2024,2025,2020-2024,18151,county,POP-ZONE-18151,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18151-walk_share,walk_share,2.8261145687793725,percent,2024,2025,2020-2024,18151,county,POP-ZONE-18151,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18151-work_from_home_share,work_from_home_share,5.677632414581481,percent,2024,2025,2020-2024,18151,county,POP-ZONE-18151,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-18151-commute_45_plus_share,commute_45_plus_share,11.143280366280637,percent,2024,2025,2020-2024,18151,county,POP-ZONE-18151,,ACS 2024 5-year B08301/B08303,estimated,s11b_acs_commute_2024,moderate,real,verified,Residence-based commuting estimate; commuting is not migration or individual movement.
MOB-FLOW-39051-39039,commuter_flow,425.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39039,commuter_flow,80.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39039,commuter_flow,945.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39039,commuter_flow,809.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39125-39039,commuter_flow,1138.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39039,commuter_flow,491.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39143-39039,commuter_flow,31.0,jobs,2023,2025,2023,39143,county_pair,POP-ZONE-39143,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39039,commuter_flow,69.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39039,commuter_flow,184.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39039,commuter_flow,1030.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39039,commuter_flow,226.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39039,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39051,commuter_flow,1062.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39051,commuter_flow,56.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39051,commuter_flow,1654.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39051,commuter_flow,1804.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39125-39051,commuter_flow,70.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39051,commuter_flow,88.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39143-39051,commuter_flow,40.0,jobs,2023,2025,2023,39143,county_pair,POP-ZONE-39143,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39051,commuter_flow,42.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39051,commuter_flow,56.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39051,commuter_flow,1590.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39051,commuter_flow,534.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39051,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39063,commuter_flow,182.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39069,commuter_flow,1323.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39051-39063,commuter_flow,187.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39051-39069,commuter_flow,1166.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39069,commuter_flow,104.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39063,commuter_flow,256.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39063,commuter_flow,1961.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39069,commuter_flow,673.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39123-39063,commuter_flow,228.0,jobs,2023,2025,2023,39123,county_pair,POP-ZONE-39123,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39125-39063,commuter_flow,108.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39125-39069,commuter_flow,180.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39063,commuter_flow,1949.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39069,commuter_flow,341.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39143-39063,commuter_flow,384.0,jobs,2023,2025,2023,39143,county_pair,POP-ZONE-39143,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39063,commuter_flow,2797.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39069,commuter_flow,56.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39063,commuter_flow,185.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39069,commuter_flow,50.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39063,commuter_flow,176.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39069,commuter_flow,474.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39063,commuter_flow,3166.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39063,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39069,commuter_flow,484.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39069,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39095,commuter_flow,1004.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39051-39095,commuter_flow,5067.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39095,commuter_flow,1342.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39095,commuter_flow,1118.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39123-39095,commuter_flow,2675.0,jobs,2023,2025,2023,39123,county_pair,POP-ZONE-39123,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
